ERR160123_1_val_1	3943.0	3783.5	3438.0	3323.5	3558.5	4028.5	4748.5	5286.0	5786.5	6593.0	7587.0	8779.5	10150.5	12144.0	15003.0	18948.0	25081.5	34195.0	47913.5	67424.0	88455.5	116350.5	156574.0	206335.5	266182.5	315671.0	370246.0	447453.5	528954.5	609359.5	688662.0	768074.0	845782.5	917858.0	982967.0	1042270.0	1091181.5	1127980.0	1155714.5	1173197.5	1178021.5	1170153.0	1148439.0	1119156.5	1085705.5	1046836.5	1007914.0	963480.0	912741.0	864662.0	832098.0	791516.0	728187.0	667078.5	612913.0	565939.5	522259.5	480794.5	439432.0	395097.0	353436.0	313318.5	272008.0	232218.5	194350.5	160792.5	131254.5	107320.5	87331.0	68861.5	53611.0	41688.0	32397.0	24989.5	19193.0	15133.0	12099.5	9378.5	7222.0	5593.5	4386.0	3417.0	2687.0	2038.5	1520.0	1153.0	889.0	641.0	443.0	326.0	236.0	163.0	119.5	97.5	66.0	31.0	21.0	19.5	15.5	9.5	7.0
ERR160123_2	595.0	713.5	837.0	865.5	976.0	1103.0	1314.0	1628.5	1896.0	2138.5	2464.0	2978.5	3702.0	4670.0	5955.5	7740.0	10642.5	15517.5	23275.0	34996.0	51795.0	74417.0	104354.0	144058.5	192652.0	249360.0	315651.5	388623.5	466603.0	547526.0	629967.0	712295.0	793783.5	872435.5	944141.0	1008005.0	1064100.0	1110985.5	1148840.5	1175929.0	1188842.5	1188827.5	1175780.5	1153161.5	1123740.5	1090483.0	1054600.0	1014767.0	969666.0	919924.5	867689.0	811747.5	752839.5	693742.5	638862.5	588523.5	541563.0	496175.5	450840.5	406091.5	361617.5	316844.5	273453.0	233615.0	196332.5	162775.5	133405.5	107425.5	85268.0	66947.5	51452.5	38926.0	29284.5	21931.0	16360.0	12227.0	9262.0	7035.0	5398.5	4230.0	3363.0	2581.5	1954.5	1503.0	1154.5	853.0	627.0	483.5	370.0	288.5	212.0	162.0	120.0	90.0	70.5	47.0	36.5	24.0	12.0	9.0	4.0
ERR160123_2_val_2	2965.0	2943.5	3018.5	3178.5	3428.5	4133.5	5239.5	6166.5	7050.5	8277.5	9733.0	11389.0	13347.5	16155.5	20028.0	25041.0	32776.5	44294.5	60145.0	80905.0	106088.5	139174.0	182103.0	235246.5	298016.5	355830.5	419863.0	500689.0	587162.0	671815.0	752497.0	835545.5	916283.0	988089.0	1057555.0	1122854.0	1178556.5	1221484.5	1251825.0	1272633.5	1282333.5	1278946.0	1259521.5	1234789.0	1206064.0	1169464.0	1129208.5	1083234.5	1032118.5	976229.5	931565.5	883035.5	820012.0	761096.0	705672.5	655800.5	609749.0	565693.0	518332.0	469636.0	422498.0	375017.5	329617.5	285855.5	244376.5	206844.0	170590.5	141304.0	117900.0	95530.0	76750.5	61449.0	48414.0	37571.0	29213.0	22794.0	17838.5	13945.5	10689.5	8199.0	6347.0	4962.0	3889.0	2866.0	2118.0	1619.5	1213.5	874.5	630.5	474.5	357.5	233.0	149.0	110.5	88.0	57.5	38.0	34.0	23.5	14.5	15.0
ERR160124_1	109.0	117.0	136.0	192.0	333.5	441.0	596.5	805.0	1018.5	1348.0	1749.5	2401.0	3290.0	4452.0	6163.0	8817.5	13127.0	20046.0	31083.0	47744.5	71409.5	103014.0	144473.5	197937.5	262170.0	338725.0	426572.5	522149.0	623530.5	729915.0	836788.5	940036.5	1042890.5	1146553.5	1243724.0	1327285.0	1400911.5	1465727.5	1519177.0	1558582.5	1579170.0	1575246.0	1553797.0	1521509.0	1483370.5	1445632.0	1402039.0	1356006.0	1308053.5	1248053.0	1185265.0	1120432.0	1040614.0	959286.5	888901.5	824788.0	762375.5	704150.0	647434.0	586756.5	523464.0	459665.5	398184.5	340517.0	286961.5	237992.5	194907.5	157360.5	125544.5	98402.5	75740.0	57417.5	42977.5	32529.0	24655.0	18520.0	14059.0	10859.0	8445.0	6670.5	5241.5	4153.5	3339.5	2616.5	1984.5	1547.5	1188.5	886.5	650.5	495.0	387.0	290.5	209.0	159.5	123.5	87.5	61.5	40.0	27.0	15.0	6.5
ERR160124_1_val_1	5298.0	5060.5	4374.5	3965.0	4200.0	4767.0	5622.0	6381.5	7119.5	8225.5	9617.5	11140.0	12768.0	15193.0	18665.0	23478.5	30775.5	41850.5	58547.5	82423.5	108352.5	142306.5	191792.5	252821.0	325839.0	387333.0	456555.0	554930.5	659282.0	763913.0	867105.5	971379.0	1076852.0	1175351.5	1265865.5	1349385.0	1421705.5	1481436.0	1529896.5	1562624.5	1577043.0	1574951.0	1551321.0	1515927.0	1476990.5	1435148.0	1392641.5	1340436.5	1278990.5	1220035.0	1180600.5	1127005.0	1042369.0	964213.5	894675.0	830479.5	769555.5	712869.0	655871.0	592088.5	531864.0	473137.0	412441.5	353335.5	296547.0	246596.0	202002.0	165818.0	135733.5	107675.5	84479.0	66018.0	51314.0	39567.0	30424.5	24118.5	19364.5	15021.5	11712.5	9157.5	7111.0	5589.0	4396.0	3273.0	2424.0	1828.0	1376.0	999.5	715.5	532.0	388.0	244.5	171.5	144.0	105.5	58.0	32.0	26.0	18.0	10.0	9.0
ERR160124_2	815.0	991.5	1184.0	1192.5	1289.0	1520.5	1877.5	2256.5	2616.5	3044.0	3611.0	4363.5	5296.5	6520.5	8052.5	10397.0	14269.5	20209.5	29312.0	43440.5	64112.0	91992.5	129112.5	177458.0	237117.5	308672.0	391496.0	483647.0	583597.0	688399.5	796081.0	902832.0	1008097.5	1113250.0	1212276.0	1301283.0	1380580.5	1450155.0	1507814.0	1551675.5	1577220.0	1581860.0	1569378.0	1543905.0	1510774.5	1473609.0	1431533.5	1385316.5	1334010.0	1274526.0	1209750.0	1140167.5	1063910.0	986229.5	913435.5	846142.5	782816.5	721377.5	659857.5	596301.0	532710.5	470507.5	408799.0	350029.0	295659.5	245583.0	201202.0	163163.0	129984.0	102009.0	78968.0	60403.5	45884.0	34603.0	26170.5	19765.0	14991.0	11456.0	8955.0	7183.0	5671.5	4327.0	3359.0	2638.5	2110.5	1695.5	1304.5	991.5	742.5	559.5	436.0	344.5	262.0	190.0	155.0	119.0	86.5	55.0	33.5	16.0	6.5
ERR160124_2_val_2	4420.0	4333.5	4204.0	4245.0	4555.0	5392.0	6688.0	7751.5	8796.0	10318.0	12093.5	14085.0	16472.5	20084.0	24893.0	30882.0	39938.5	53168.0	72258.5	97315.0	127289.5	166890.5	219129.0	283509.0	360940.0	434082.5	513955.5	616218.0	726226.5	835487.0	941676.0	1051604.5	1160648.0	1256263.5	1352041.0	1448202.5	1525366.5	1587245.0	1640540.0	1678330.0	1697892.5	1700462.0	1683079.0	1654358.0	1618477.0	1577807.5	1533857.0	1478653.5	1416752.5	1351068.0	1299143.0	1237377.0	1154542.5	1078461.5	1006976.0	941325.5	878042.0	818544.5	754517.5	685437.5	617844.5	549479.5	484647.0	421675.0	360652.5	305694.5	251984.0	208448.5	174082.5	141048.0	113067.0	90468.5	71490.5	55509.0	43109.5	33899.0	26725.5	20774.5	15976.0	12189.0	9361.5	7402.5	5848.5	4297.5	3176.5	2454.5	1845.5	1323.0	916.5	658.0	503.5	348.0	243.0	192.0	143.5	86.0	58.0	52.5	40.0	29.5	30.0
ERR160125_1	67.0	71.5	101.0	172.5	276.5	364.0	523.0	677.5	866.5	1151.5	1481.5	2023.5	2828.5	3967.0	5548.0	8079.5	12498.0	19618.0	31032.5	48187.5	72366.0	105295.5	149458.5	205678.0	273395.0	353672.5	447310.5	550296.0	658110.0	770087.5	882118.0	994054.5	1105987.5	1215626.0	1317540.5	1408316.5	1488883.5	1559475.5	1618354.0	1661747.0	1683410.0	1681145.0	1663660.5	1636046.5	1598929.0	1559783.5	1517615.5	1471573.0	1419909.0	1357141.5	1292362.0	1222292.0	1138060.0	1052021.5	973749.0	902873.5	836136.5	772417.0	709572.5	643741.0	575394.0	506297.5	440382.5	377664.5	318722.0	264615.5	217349.5	176735.0	141588.0	111242.0	84916.5	63896.5	48306.5	36325.0	27485.5	20895.5	16036.5	12427.0	9739.5	7752.5	6163.0	4849.0	3684.5	2871.5	2280.0	1766.0	1357.0	1018.0	747.5	573.5	431.5	313.5	234.5	163.0	120.0	91.0	63.0	43.5	25.0	12.0	6.5
ERR160125_1_val_1	5381.0	5134.5	4440.5	4038.0	4258.0	4924.5	5936.0	6737.0	7454.0	8480.5	9762.5	11231.0	12950.0	15450.0	18906.5	23860.0	31638.0	43195.0	60644.5	85180.0	112045.5	148434.0	200421.0	264557.5	342644.0	408907.5	482245.0	586550.0	697453.5	807056.0	916074.0	1027944.0	1139586.0	1243945.0	1340613.5	1429312.0	1505891.5	1569749.5	1622608.5	1659217.5	1675051.0	1672763.5	1650937.0	1618251.5	1581915.0	1539170.0	1494909.0	1441948.0	1377634.0	1315095.5	1271781.5	1214596.0	1127045.5	1043850.5	968169.5	899861.0	835529.5	772912.0	709522.0	641067.0	577055.5	515212.5	450047.0	386422.5	324889.5	270392.0	222751.5	183250.0	149591.5	118554.5	92533.0	71927.5	55840.0	43266.0	33570.5	26547.0	21285.0	16670.5	12920.5	10037.5	7900.5	6295.0	5093.0	3879.0	2831.0	2130.5	1615.0	1198.5	872.5	635.0	455.5	280.0	189.0	149.0	104.5	59.5	44.5	42.0	27.5	11.5	9.0
ERR160125_2	865.0	984.5	1141.0	1161.0	1224.0	1389.0	1633.5	1943.5	2226.0	2669.5	3183.5	3788.0	4633.5	5633.0	7204.5	9575.5	13233.5	19270.5	29081.0	43801.0	64923.5	94118.5	133144.5	183547.0	245551.5	320244.0	407864.0	505521.0	610857.0	721613.0	833454.5	946356.0	1060934.5	1172708.5	1277267.5	1373881.0	1461014.0	1535929.0	1600412.0	1651071.5	1680403.5	1689857.0	1684162.0	1663194.5	1633172.5	1597430.0	1554547.5	1506080.0	1450783.5	1388056.5	1321131.5	1248981.0	1167285.0	1084852.5	1007105.5	931752.0	860913.0	794243.0	727230.0	658490.0	589042.0	519661.0	452125.0	388031.5	327883.0	273224.0	224819.5	182907.0	146321.0	114419.5	88645.5	67861.0	51123.5	38313.0	28997.0	22061.0	16784.0	12879.5	10094.5	7911.0	6148.0	4782.0	3719.0	2982.5	2282.5	1719.0	1327.5	1004.5	747.5	559.0	433.0	330.0	248.5	191.0	144.5	104.5	83.0	52.0	23.5	13.5	7.5
ERR160125_2_val_2	4165.0	4095.0	4126.5	4308.5	4623.5	5520.0	6928.5	8163.0	9358.5	10988.0	12853.5	14900.0	17440.5	21243.5	26377.0	33124.0	43118.0	57420.0	77909.0	104995.5	137413.5	180513.0	236616.5	305574.0	387482.0	464432.5	550451.0	659197.0	776310.5	892331.5	1004307.0	1120333.0	1237053.5	1340645.5	1442470.5	1544065.0	1628044.5	1695790.5	1752749.5	1796349.0	1819077.5	1823658.0	1811547.5	1788005.0	1755545.5	1714175.5	1666739.0	1608631.5	1544135.0	1473524.5	1416204.5	1351593.5	1265937.0	1186779.5	1109338.0	1035431.0	967168.0	902317.0	831777.0	757400.5	684469.5	609828.0	538633.0	470129.0	402993.0	341900.5	283518.5	235471.5	196378.5	159753.0	128461.0	102610.5	80998.0	63179.5	49170.0	38556.0	30469.0	23857.5	18489.0	14233.5	11024.0	8702.5	6961.5	5201.5	3795.0	2874.5	2194.5	1620.5	1160.5	848.0	595.5	372.0	253.0	196.5	146.5	93.0	67.0	60.5	44.5	27.5	27.0
ERR160126_1	140.0	136.0	157.5	216.0	297.5	425.0	623.0	824.5	1034.5	1255.0	1615.5	2214.0	3031.0	4172.5	5567.5	7766.0	11626.0	17742.5	27703.0	42405.5	62981.5	90769.5	126784.0	172486.5	228006.0	292696.0	366432.5	446315.5	528965.0	613687.5	697643.5	779130.5	859120.5	936845.5	1006877.5	1065914.0	1117707.5	1159767.5	1191688.5	1215083.0	1223145.0	1210899.5	1185166.5	1152613.5	1116167.5	1078895.0	1038933.0	998513.0	954447.5	902850.5	851661.0	798284.5	735632.0	673137.5	618679.0	570800.0	526905.0	484735.5	441866.0	397682.5	352800.5	308907.0	265446.0	224267.5	187590.5	154348.0	125225.5	100647.5	79770.5	62105.5	47401.5	35306.0	26404.5	19838.5	14876.5	11281.0	8687.5	6649.5	5178.0	4045.5	3152.0	2542.0	1969.5	1471.0	1148.0	903.0	695.5	520.5	372.0	296.0	231.5	144.0	104.5	86.0	60.0	47.5	38.0	27.5	18.5	11.0	4.5
ERR160126_1_val_1	4307.0	4117.5	3565.0	3254.0	3446.0	3966.5	4760.0	5415.0	6029.5	6920.0	8160.5	9602.5	11095.5	13191.0	16241.5	20455.5	27041.0	36762.5	51054.0	71428.0	93750.5	123105.5	165205.5	217125.5	279402.5	331347.5	388120.5	468407.0	552250.0	635716.0	716536.5	795446.0	876246.0	950159.5	1015820.5	1074743.0	1122134.0	1159679.5	1189605.0	1207530.5	1210812.0	1200037.5	1172125.5	1137365.0	1100463.5	1061076.5	1023246.5	976551.0	923636.5	874549.0	840438.0	797614.5	732152.0	671530.5	618556.0	570999.5	526776.0	485867.0	443938.0	397900.0	355745.0	315480.5	273647.5	233176.5	194146.5	160018.5	130341.5	106071.0	86298.0	68158.0	52842.0	40921.0	31432.0	24093.5	18716.5	14793.5	11829.5	9206.0	7063.5	5504.0	4363.5	3453.5	2711.0	1963.0	1405.0	1091.5	844.5	605.0	421.0	306.0	221.5	144.0	100.5	74.5	52.0	29.5	20.0	17.5	10.0	5.0	5.0
ERR160126_2	721.0	796.0	897.0	928.0	1009.0	1207.5	1496.0	1818.0	2120.0	2481.5	2981.0	3681.0	4522.0	5563.5	6949.5	8985.5	12234.5	17380.0	25508.0	37589.5	55347.5	79744.5	111642.5	152468.0	202166.5	261367.5	330026.0	405199.0	485507.5	568677.5	651934.5	736278.0	818817.0	897437.0	969588.5	1033932.0	1090506.0	1138385.0	1177899.5	1204458.0	1215197.5	1211977.0	1197887.5	1173589.0	1141808.0	1109468.5	1072823.5	1030514.5	985099.5	935194.5	883221.0	826614.5	765647.5	704786.0	649401.0	600124.0	551990.0	505059.0	459065.0	412752.0	365763.0	319607.0	275900.5	235093.0	197981.0	163780.0	133130.5	106877.5	84821.5	66219.5	50787.5	38594.5	29134.0	21913.5	16531.0	12531.5	9470.5	7236.5	5707.5	4577.5	3552.0	2720.0	2087.0	1624.5	1287.0	1033.5	815.5	613.5	452.5	348.5	270.5	225.0	178.5	130.5	103.0	76.5	52.5	32.5	25.0	16.5	5.5
ERR160126_2_val_2	3518.0	3444.0	3371.5	3455.5	3748.5	4441.5	5494.5	6404.5	7260.0	8595.5	10353.0	12351.0	14546.5	17592.0	21742.5	27126.5	35372.5	47106.0	63315.0	85342.5	111669.0	145720.0	189986.5	243497.5	307694.0	368618.0	435158.0	517570.5	604928.5	691544.5	775062.5	858549.5	940129.5	1012378.0	1081798.0	1149702.0	1203878.5	1244738.0	1277998.0	1301420.0	1309662.5	1304372.0	1285249.5	1257994.5	1225734.0	1188432.5	1147638.5	1101127.5	1049389.5	994654.5	952006.0	900637.0	833397.0	773476.0	718004.5	667816.5	621591.5	576825.5	528243.5	477244.5	428348.0	379939.5	334270.5	289816.0	246195.5	207140.0	170107.0	140382.5	116783.0	94606.0	75942.5	60516.0	47264.5	36570.0	28483.5	22275.5	17456.5	13570.5	10452.0	8037.5	6130.5	4696.5	3721.0	2781.5	2059.0	1608.0	1240.5	858.5	556.0	386.0	292.0	205.0	135.5	99.5	76.5	48.5	34.5	31.0	27.0	24.0	24.0
ERR160127_1	129.0	136.5	145.0	201.5	306.5	396.0	544.0	658.5	739.5	927.0	1235.0	1687.5	2245.0	3052.0	4212.5	5956.5	8855.0	13713.0	21459.0	32663.0	49030.5	71251.0	99493.5	135911.5	180566.5	231952.5	290213.0	354559.5	422664.0	492024.5	559768.0	625552.0	689838.5	752464.0	808610.5	856418.0	897654.0	931584.5	956842.0	972839.5	977589.5	968614.0	950877.5	926442.0	897694.5	868647.5	835404.5	802482.5	768278.5	727973.0	687417.0	645962.0	597879.5	548669.0	506296.0	468091.5	432323.5	398592.5	364713.0	329503.5	293540.0	257248.5	221442.5	188269.0	157815.5	129515.5	105892.5	85943.0	67820.5	52529.5	40550.5	30746.0	22930.5	17269.5	13185.5	10081.0	7700.5	5871.5	4622.0	3737.5	2953.0	2268.0	1724.5	1321.0	1069.0	857.0	642.5	466.0	339.0	246.5	191.0	141.0	101.5	72.0	55.5	44.0	29.5	18.5	11.0	7.0	1.5
ERR160127_1_val_1	3664.0	3513.0	3058.0	2808.5	3015.0	3418.5	3953.5	4396.0	4848.0	5620.0	6538.5	7471.5	8624.0	10228.0	12457.5	15868.5	21304.5	29258.5	40816.0	56979.5	75053.5	98974.0	132829.0	175191.0	225200.5	267195.5	313729.5	378727.0	447972.5	515390.0	580417.5	646373.5	710878.0	768295.5	820500.5	868034.0	907916.0	937318.0	957997.5	970273.5	972154.5	965003.5	943919.5	916060.0	887048.5	855459.5	822788.0	785874.0	745563.5	705331.5	678075.5	645548.0	595276.0	547478.0	504270.0	466816.5	432251.5	399336.5	366052.5	330014.0	296766.5	262979.0	227314.0	193611.5	161854.0	133919.5	109355.0	89265.0	72365.0	57113.0	44703.0	34735.5	26736.5	20592.0	15977.5	12643.5	10052.5	7777.5	6063.0	4707.0	3636.5	2842.5	2220.0	1642.0	1258.0	1008.5	763.0	537.0	370.5	267.5	199.5	128.5	85.5	65.5	50.0	36.0	27.0	22.0	12.5	4.5	5.0
